From_Date,End_Date,SMA,EMA,RSI,SO
2010-06-28,2010-07-19,Infinity,NaN,989.6588,NaN
2010-06-29,2010-07-20,Infinity,NaN,754.5477,NaN
2010-06-30,2010-07-21,Infinity,NaN,265.21735,NaN
2010-07-01,2010-07-22,Infinity,NaN,-26.087606,NaN
2010-07-02,2010-07-23,Infinity,NaN,-260.87024,NaN
2010-07-06,2010-07-26,Infinity,NaN,-51.389057,NaN
2010-07-07,2010-07-27,Infinity,NaN,-16.9812,NaN
2010-07-08,2010-07-28,Infinity,NaN,69.81128,NaN
2010-07-09,2010-07-29,Infinity,NaN,92.452995,NaN
2010-07-12,2010-07-30,Infinity,NaN,277.359,NaN
2010-07-13,2010-08-02,Infinity,NaN,126.4154,NaN
2010-07-14,2010-08-03,Infinity,NaN,171.69847,NaN
2010-07-15,2010-08-04,Infinity,NaN,243.39659,NaN
2010-07-16,2010-08-05,Infinity,NaN,190.56651,NaN
2010-07-19,2010-08-06,Infinity,NaN,167.9248,NaN
2010-07-20,2010-08-09,Infinity,NaN,-43.396603,NaN
2010-07-21,2010-08-10,Infinity,NaN,19.718248,NaN
2010-07-22,2010-08-11,Infinity,NaN,133.33324,NaN
2010-07-23,2010-08-12,Infinity,NaN,295.6518,NaN
2010-07-26,2010-08-13,Infinity,NaN,285.50693,NaN
2010-07-27,2010-08-16,Infinity,NaN,310.1446,NaN
2010-07-28,2010-08-17,Infinity,NaN,42.02881,NaN
2010-07-29,2010-08-18,Infinity,NaN,23.188366,NaN
2010-07-30,2010-08-19,Infinity,NaN,81.15928,NaN
2010-08-02,2010-08-20,Infinity,NaN,168.1158,NaN
2010-08-03,2010-08-23,Infinity,NaN,149.27507,NaN
2010-08-04,2010-08-24,Infinity,NaN,311.5939,NaN
2010-08-05,2010-08-25,Infinity,NaN,288.40555,NaN
2010-08-06,2010-08-26,Infinity,NaN,244.92743,NaN
2010-08-09,2010-08-27,Infinity,NaN,256.5216,NaN
2010-08-10,2010-08-30,Infinity,NaN,387.8785,NaN
2010-08-11,2010-08-31,Infinity,NaN,497.2962,NaN
2010-08-12,2010-09-01,Infinity,NaN,267.5669,NaN
2010-08-13,2010-09-02,Infinity,NaN,51.35138,NaN
2010-08-16,2010-09-03,Infinity,NaN,-148.6481,NaN
2010-08-17,2010-09-07,Infinity,NaN,38.889183,NaN
2010-08-18,2010-09-08,Infinity,NaN,169.44432,NaN
2010-08-19,2010-09-09,Infinity,NaN,127.77784,NaN
2010-08-20,2010-09-10,Infinity,NaN,186.11082,NaN
2010-08-23,2010-09-13,Infinity,NaN,108.3335,NaN
2010-08-24,2010-09-14,Infinity,NaN,136.11082,NaN
2010-08-25,2010-09-15,Infinity,NaN,66.66649,NaN
2010-08-26,2010-09-16,Infinity,NaN,-97.22216,NaN
2010-08-27,2010-09-17,Infinity,NaN,-161.81773,NaN
2010-08-30,2010-09-20,Infinity,NaN,-173.52937,NaN
2010-08-31,2010-09-21,Infinity,NaN,-58.69521,NaN
2010-09-01,2010-09-22,Infinity,NaN,-52.77812,NaN
2010-09-02,2010-09-23,Infinity,NaN,66.66684,NaN
2010-09-03,2010-09-24,Infinity,NaN,-280.55664,NaN
2010-09-07,2010-09-27,Infinity,NaN,-4.4553585,NaN
2010-09-08,2010-09-28,Infinity,NaN,-85.36552,NaN
2010-09-09,2010-09-29,Infinity,NaN,-50.793518,NaN
2010-09-10,2010-09-30,Infinity,NaN,-199.99841,NaN
2010-09-13,2010-10-01,Infinity,NaN,-124.65759,NaN
2010-09-14,2010-10-04,Infinity,NaN,35.29379,NaN
2010-09-15,2010-10-05,Infinity,NaN,100.0,NaN
2010-09-16,2010-10-06,Infinity,NaN,179.41187,NaN
2010-09-17,2010-10-07,Infinity,NaN,61.76441,NaN
2010-09-20,2010-10-08,Infinity,NaN,-55.881924,NaN
2010-09-21,2010-10-11,Infinity,NaN,-41.488106,NaN
2010-09-22,2010-10-12,Infinity,NaN,-47.999573,NaN
2010-09-23,2010-10-13,Infinity,NaN,-272.00012,NaN
2010-09-24,2010-10-14,Infinity,NaN,-9.755394,NaN
2010-09-27,2010-10-15,Infinity,NaN,-153.57011,NaN
2010-09-28,2010-10-18,Infinity,NaN,-72.50065,NaN
2010-09-29,2010-10-19,Infinity,NaN,37.73608,NaN
2010-09-30,2010-10-20,Infinity,NaN,-35.84888,NaN
2010-10-01,2010-10-21,Infinity,NaN,-64.15112,NaN
2010-10-04,2010-10-22,Infinity,NaN,-51.51431,NaN
2010-10-05,2010-10-25,Infinity,NaN,-178.26115,NaN
2010-10-06,2010-10-26,Infinity,NaN,-66.66497,NaN
2010-10-07,2010-10-27,Infinity,NaN,93.33452,NaN
2010-10-08,2010-10-28,Infinity,NaN,-286.66397,NaN
2010-10-11,2010-10-29,Infinity,NaN,-52.941833,NaN
2010-10-12,2010-11-01,Infinity,NaN,-117.64878,NaN
2010-10-13,2010-11-02,Infinity,NaN,-158.8255,NaN
2010-10-14,2010-11-03,Infinity,NaN,-78.56978,NaN
2010-10-15,2010-11-04,Infinity,NaN,-281.8167,NaN
2010-10-18,2010-11-05,Infinity,NaN,-70.68941,NaN
2010-10-19,2010-11-08,Infinity,NaN,-0.0,NaN
2010-10-20,2010-11-09,Infinity,NaN,37.73581,NaN
2010-10-21,2010-11-10,Infinity,NaN,135.84862,NaN
2010-10-22,2010-11-11,Infinity,NaN,109.43377,NaN
2010-10-25,2010-11-12,Infinity,NaN,-220.7533,NaN
2010-10-26,2010-11-15,Infinity,NaN,-45.282394,NaN
2010-10-27,2010-11-16,Infinity,NaN,100.0,NaN
2010-10-28,2010-11-17,Infinity,NaN,194.41402,NaN
2010-10-29,2010-11-18,Infinity,NaN,-3.7736528,NaN
2010-11-01,2010-11-19,Infinity,NaN,-16.981077,NaN
2010-11-02,2010-11-22,Infinity,NaN,-18.032867,NaN
2010-11-03,2010-11-23,Infinity,NaN,98.360306,NaN
2010-11-04,2010-11-24,Infinity,NaN,4.9178276,NaN
2010-11-05,2010-11-26,Infinity,NaN,3.2787602,NaN
2010-11-08,2010-11-29,Infinity,NaN,72.580894,NaN
2010-11-09,2010-11-30,Infinity,NaN,160.60573,NaN
2010-11-10,2010-12-01,Infinity,NaN,46.969337,NaN
2010-11-11,2010-12-02,Infinity,NaN,-57.575935,NaN
2010-11-12,2010-12-03,Infinity,NaN,-104.81892,NaN
2010-11-15,2010-12-06,Infinity,NaN,7.9998016,NaN
2010-11-16,2010-12-07,Infinity,NaN,-93.023544,NaN
2010-11-17,2010-12-08,Infinity,NaN,-224.99046,NaN
2010-11-18,2010-12-09,Infinity,NaN,-250.00119,NaN
2010-11-19,2010-12-10,Infinity,NaN,-303.57355,NaN
2010-11-22,2010-12-13,Infinity,NaN,-101.814804,NaN
2010-11-23,2010-12-14,Infinity,NaN,-143.24333,NaN
2010-11-24,2010-12-15,Infinity,NaN,-242.07516,NaN
2010-11-26,2010-12-16,Infinity,NaN,-724.9825,NaN
2010-11-29,2010-12-17,Infinity,NaN,-130.20795,NaN
2010-11-30,2010-12-20,Infinity,NaN,-13.68391,NaN
2010-12-01,2010-12-21,Infinity,NaN,-41.34615,NaN
2010-12-02,2010-12-22,Infinity,NaN,-74.19307,NaN
2010-12-03,2010-12-23,Infinity,NaN,-48.147755,NaN
2010-12-06,2010-12-27,Infinity,NaN,-618.75165,NaN
2010-12-07,2010-12-28,Infinity,NaN,-15.841972,NaN
2010-12-08,2010-12-29,Infinity,NaN,-18.8684,NaN
2010-12-09,2010-12-30,Infinity,NaN,17.073103,NaN
2010-12-10,2010-12-31,Infinity,NaN,53.657925,NaN
2010-12-13,2011-01-03,Infinity,NaN,-53.658855,NaN
2010-12-14,2011-01-04,Infinity,NaN,-43.90253,NaN
2010-12-15,2011-01-05,Infinity,NaN,46.341145,NaN
2010-12-16,2011-01-06,Infinity,NaN,19.511719,NaN
2010-12-17,2011-01-07,Infinity,NaN,29.268044,NaN
2010-12-20,2011-01-10,Infinity,NaN,-195.12277,NaN
2010-12-21,2011-01-11,Infinity,NaN,-153.52052,NaN
2010-12-22,2011-01-12,Infinity,NaN,-83.92915,NaN
2010-12-23,2011-01-13,Infinity,NaN,-58.821945,NaN
2010-12-27,2011-01-14,Infinity,NaN,-141.17357,NaN
2010-12-28,2011-01-18,Infinity,NaN,-396.6685,NaN
2010-12-29,2011-01-19,Infinity,NaN,5.8250127,NaN
2010-12-30,2011-01-20,Infinity,NaN,172.33008,NaN
2010-12-31,2011-01-21,Infinity,NaN,105.825386,NaN
2011-01-03,2011-01-24,Infinity,NaN,151.45625,NaN
2011-01-04,2011-01-25,Infinity,NaN,80.58243,NaN
2011-01-05,2011-01-26,Infinity,NaN,133.98048,NaN
2011-01-06,2011-01-27,Infinity,NaN,122.33008,NaN
2011-01-07,2011-01-28,Infinity,NaN,177.66992,NaN
2011-01-10,2011-01-31,Infinity,NaN,244.66016,NaN
2011-01-11,2011-02-01,Infinity,NaN,160.19415,NaN
2011-01-12,2011-02-02,Infinity,NaN,236.89334,NaN
2011-01-13,2011-02-03,Infinity,NaN,307.76718,NaN
2011-01-14,2011-02-04,Infinity,NaN,118.446495,NaN
2011-01-18,2011-02-07,Infinity,NaN,-30.582798,NaN
2011-01-19,2011-02-08,Infinity,NaN,-25.233694,NaN
2011-01-20,2011-02-09,Infinity,NaN,44.262604,NaN
2011-01-21,2011-02-10,Infinity,NaN,70.492226,NaN
2011-01-24,2011-02-11,Infinity,NaN,-116.39453,NaN
2011-01-25,2011-02-14,Infinity,NaN,-33.19335,NaN
2011-01-26,2011-02-15,Infinity,NaN,6.6668363,NaN
2011-01-27,2011-02-16,Infinity,NaN,472.50104,NaN
2011-01-28,2011-02-17,Infinity,NaN,340.001,NaN
2011-01-31,2011-02-18,Infinity,NaN,243.33379,NaN
2011-02-01,2011-02-22,Infinity,NaN,423.33456,NaN
2011-02-02,2011-02-23,Infinity,NaN,756.66876,NaN
2011-02-03,2011-02-24,Infinity,NaN,1156.67,NaN
2011-02-04,2011-02-25,Infinity,NaN,870.00244,NaN
2011-02-07,2011-02-28,Infinity,NaN,790.33606,NaN
2011-02-08,2011-03-01,Infinity,NaN,843.3351,NaN
2011-02-09,2011-03-02,Infinity,NaN,1150.0032,NaN
2011-02-10,2011-03-03,Infinity,NaN,626.6686,NaN
2011-02-11,2011-03-04,Infinity,NaN,-596.66846,NaN
2011-02-14,2011-03-07,Infinity,NaN,-2.4630182,NaN
2011-02-15,2011-03-08,Infinity,NaN,39.416157,NaN
2011-02-16,2011-03-09,Infinity,NaN,65.420654,NaN
2011-02-17,2011-03-10,Infinity,NaN,97.19637,NaN
2011-02-18,2011-03-11,Infinity,NaN,116.82246,NaN
2011-02-22,2011-03-14,Infinity,NaN,125.233696,NaN
2011-02-23,2011-03-15,Infinity,NaN,241.12175,NaN
2011-02-24,2011-03-16,Infinity,NaN,279.43948,NaN
2011-02-25,2011-03-17,Infinity,NaN,305.6076,NaN
2011-02-28,2011-03-18,Infinity,NaN,286.91595,NaN
2011-03-01,2011-03-21,Infinity,NaN,222.43007,NaN
2011-03-02,2011-03-22,Infinity,NaN,261.68225,NaN
2011-03-03,2011-03-23,Infinity,NaN,271.2151,NaN
2011-03-04,2011-03-24,Infinity,NaN,246.72899,NaN
2011-03-07,2011-03-25,Infinity,NaN,418.91995,NaN
2011-03-08,2011-03-28,Infinity,NaN,372.97433,NaN
2011-03-09,2011-03-29,Infinity,NaN,107.51898,NaN
2011-03-10,2011-03-30,Infinity,NaN,28.22573,NaN
2011-03-11,2011-03-31,Infinity,NaN,46.37686,NaN
2011-03-14,2011-04-01,Infinity,NaN,-88.6365,NaN
2011-03-15,2011-04-04,Infinity,NaN,-75.84304,NaN
2011-03-16,2011-04-05,Infinity,NaN,-101.12405,NaN
2011-03-17,2011-04-06,Infinity,NaN,-64.748344,NaN
2011-03-18,2011-04-07,Infinity,NaN,-17.985346,NaN
2011-03-21,2011-04-08,Infinity,NaN,-59.35219,NaN
2011-03-22,2011-04-11,Infinity,NaN,-3.5972064,NaN
2011-03-23,2011-04-12,Infinity,NaN,-10.791618,NaN
2011-03-24,2011-04-13,Infinity,NaN,-250.0,NaN
2011-03-25,2011-04-14,Infinity,NaN,-9.352599,NaN
2011-03-28,2011-04-15,Infinity,NaN,-132.35274,NaN
2011-03-29,2011-04-18,Infinity,NaN,55.55577,NaN
2011-03-30,2011-04-19,Infinity,NaN,59.829216,NaN
2011-03-31,2011-04-20,Infinity,NaN,-113.675545,NaN
2011-04-01,2011-04-21,Infinity,NaN,-61.788815,NaN
2011-04-04,2011-04-25,Infinity,NaN,28.625145,NaN
2011-04-05,2011-04-26,Infinity,NaN,-160.71416,NaN
2011-04-06,2011-04-27,Infinity,NaN,-114.51547,NaN
2011-04-07,2011-04-28,Infinity,NaN,-62.95117,NaN
2011-04-08,2011-04-29,Infinity,NaN,-53.73158,NaN
2011-04-11,2011-05-02,Infinity,NaN,-89.79603,NaN
2011-04-12,2011-05-03,Infinity,NaN,-57.143505,NaN
2011-04-13,2011-05-04,Infinity,NaN,-22.000122,NaN
2011-04-14,2011-05-05,Infinity,NaN,129.99954,NaN
2011-04-15,2011-05-06,Infinity,NaN,13.999939,NaN
2011-04-18,2011-05-09,Infinity,NaN,113.99994,NaN
2011-04-19,2011-05-10,Infinity,NaN,-28.00064,NaN
2011-04-20,2011-05-11,Infinity,NaN,3.508185,NaN
2011-04-21,2011-05-12,Infinity,NaN,14.034746,NaN
2011-04-25,2011-05-13,Infinity,NaN,-817.5449,NaN
2011-04-26,2011-05-16,Infinity,NaN,-48.83696,NaN
2011-04-27,2011-05-17,Infinity,NaN,131.37239,NaN
2011-04-28,2011-05-18,Infinity,NaN,145.09776,NaN
2011-04-29,2011-05-19,Infinity,NaN,117.64702,NaN
2011-05-02,2011-05-20,Infinity,NaN,268.62686,NaN
2011-05-03,2011-05-23,Infinity,NaN,543.1351,NaN
2011-05-04,2011-05-24,Infinity,NaN,654.8993,NaN
2011-05-05,2011-05-25,Infinity,NaN,639.21344,NaN
2011-05-06,2011-05-26,Infinity,NaN,584.3119,NaN
2011-05-09,2011-05-27,Infinity,NaN,554.89996,NaN
2011-05-10,2011-05-31,Infinity,NaN,499.99854,NaN
2011-05-11,2011-06-01,Infinity,NaN,547.0567,NaN
2011-05-12,2011-06-02,Infinity,NaN,774.5067,NaN
2011-05-13,2011-06-03,Infinity,NaN,907.8396,NaN
2011-05-16,2011-06-06,Infinity,NaN,1927.9999,NaN
2011-05-17,2011-06-07,Infinity,NaN,541.1763,NaN
2011-05-18,2011-06-08,Infinity,NaN,538.23505,NaN
2011-05-19,2011-06-09,Infinity,NaN,1845.4431,NaN
2011-05-20,2011-06-10,Infinity,NaN,651.85156,NaN
2011-05-23,2011-06-13,Infinity,NaN,226.15424,NaN
2011-05-24,2011-06-14,Infinity,NaN,-3.0770042,NaN
2011-05-25,2011-06-15,Infinity,NaN,216.92381,NaN
2011-05-26,2011-06-16,Infinity,NaN,324.61664,NaN
2011-05-27,2011-06-17,Infinity,NaN,278.46216,NaN
2011-05-31,2011-06-20,Infinity,NaN,206.15459,NaN
2011-06-01,2011-06-21,Infinity,NaN,-177.63087,NaN
2011-06-02,2011-06-22,Infinity,NaN,-1.7391679,NaN
2011-06-03,2011-06-23,Infinity,NaN,38.202293,NaN
2011-06-06,2011-06-24,Infinity,NaN,55.06755,NaN
2011-06-07,2011-06-27,Infinity,NaN,75.28075,NaN
2011-06-08,2011-06-28,Infinity,NaN,-100.0,NaN
2011-06-09,2011-06-29,Infinity,NaN,-42.580654,NaN
2011-06-10,2011-06-30,Infinity,NaN,-622.2271,NaN
2011-06-13,2011-07-01,Infinity,NaN,-167.21303,NaN
2011-06-14,2011-07-05,Infinity,NaN,-0.0,NaN
2011-06-15,2011-07-06,Infinity,NaN,16.951372,NaN
2011-06-16,2011-07-07,Infinity,NaN,-87.58272,NaN
2011-06-17,2011-07-08,Infinity,NaN,75.61012,NaN
2011-06-20,2011-07-11,Infinity,NaN,302.43906,NaN
2011-06-21,2011-07-12,Infinity,NaN,454.87814,NaN
2011-06-22,2011-07-13,Infinity,NaN,450.0005,NaN
2011-06-23,2011-07-14,Infinity,NaN,501.21976,NaN
2011-06-24,2011-07-15,Infinity,NaN,581.7076,NaN
2011-06-27,2011-07-18,Infinity,NaN,685.36646,NaN
2011-06-28,2011-07-19,Infinity,NaN,646.3416,NaN
2011-06-29,2011-07-20,Infinity,NaN,651.2197,NaN
2011-06-30,2011-07-21,Infinity,NaN,619.51263,NaN
2011-07-01,2011-07-22,Infinity,NaN,639.02484,NaN
2011-07-05,2011-07-25,Infinity,NaN,690.24414,NaN
2011-07-06,2011-07-26,Infinity,NaN,770.732,NaN
2011-07-07,2011-07-27,Infinity,NaN,968.2934,NaN
2011-07-08,2011-07-28,Infinity,NaN,573.0773,NaN
2011-07-11,2011-07-29,Infinity,NaN,3881.253,NaN
2011-07-12,2011-08-01,Infinity,NaN,992.591,NaN
2011-07-13,2011-08-02,Infinity,NaN,744.68195,NaN
2011-07-14,2011-08-03,Infinity,NaN,2762.061,NaN
2011-07-15,2011-08-04,Infinity,NaN,1617.6403,NaN
2011-07-18,2011-08-05,Infinity,NaN,2130.961,NaN
2011-07-19,2011-08-08,Infinity,NaN,2621.4395,NaN
2011-07-20,2011-08-09,Infinity,NaN,3170.0173,NaN
2011-07-21,2011-08-10,Infinity,NaN,3292.5183,NaN
2011-07-22,2011-08-11,Infinity,NaN,3218.9282,NaN
2011-07-25,2011-08-12,Infinity,NaN,3153.3022,NaN
2011-07-26,2011-08-15,Infinity,NaN,3304.5273,NaN
2011-07-27,2011-08-16,Infinity,NaN,2624.2266,NaN
2011-07-28,2011-08-17,Infinity,NaN,1643.3376,NaN
2011-07-29,2011-08-18,Infinity,NaN,867.81714,NaN
2011-08-01,2011-08-19,Infinity,NaN,2590.312,NaN
2011-08-02,2011-08-22,Infinity,NaN,2499.9768,NaN
2011-08-03,2011-08-23,Infinity,NaN,535.3848,NaN
2011-08-04,2011-08-24,Infinity,NaN,677.51874,NaN
2011-08-05,2011-08-25,Infinity,NaN,339.90643,NaN
2011-08-08,2011-08-26,Infinity,NaN,239.559,NaN
2011-08-09,2011-08-29,Infinity,NaN,60.093914,NaN
2011-08-10,2011-08-30,Infinity,NaN,39.436497,NaN
2011-08-11,2011-08-31,Infinity,NaN,-52.58236,NaN
2011-08-12,2011-09-01,Infinity,NaN,14.28587,NaN
2011-08-15,2011-09-02,Infinity,NaN,230.4762,NaN
2011-08-16,2011-09-06,Infinity,NaN,674.0499,NaN
2011-08-17,2011-09-07,Infinity,NaN,230.95276,NaN
2011-08-18,2011-09-08,Infinity,NaN,323.81107,NaN
2011-08-19,2011-09-09,Infinity,NaN,557.1453,NaN
2011-08-22,2011-09-12,Infinity,NaN,792.8601,NaN
2011-08-23,2011-09-13,Infinity,NaN,445.23978,NaN
2011-08-24,2011-09-14,Infinity,NaN,-88.096275,NaN
2011-08-25,2011-09-15,Infinity,NaN,-85.714806,NaN
2011-08-26,2011-09-16,Infinity,NaN,-62.71167,NaN
2011-08-29,2011-09-19,Infinity,NaN,276.2713,NaN
2011-08-30,2011-09-20,Infinity,NaN,92.37319,NaN
2011-08-31,2011-09-21,Infinity,NaN,328.81387,NaN
2011-09-01,2011-09-22,Infinity,NaN,567.709,NaN
2011-09-02,2011-09-23,Infinity,NaN,502.08377,NaN
2011-09-06,2011-09-26,Infinity,NaN,470.83383,NaN
2011-09-07,2011-09-27,Infinity,NaN,258.33353,NaN
2011-09-08,2011-09-28,Infinity,NaN,347.91702,NaN
2011-09-09,2011-09-29,Infinity,NaN,432.29224,NaN
2011-09-12,2011-09-30,Infinity,NaN,508.33392,NaN
2011-09-13,2011-10-03,Infinity,NaN,625.0006,NaN
2011-09-14,2011-10-04,Infinity,NaN,626.0423,NaN
2011-09-15,2011-10-05,Infinity,NaN,507.29242,NaN
2011-09-16,2011-10-06,Infinity,NaN,440.9433,NaN
2011-09-19,2011-10-07,Infinity,NaN,16067.318,NaN
2011-09-20,2011-10-10,Infinity,NaN,10667.091,NaN
2011-09-21,2011-10-11,Infinity,NaN,-134.1462,NaN
2011-09-22,2011-10-12,Infinity,NaN,-83.4618,NaN
2011-09-23,2011-10-13,Infinity,NaN,98.11352,NaN
2011-09-26,2011-10-14,Infinity,NaN,71.69848,NaN
2011-09-27,2011-10-17,Infinity,NaN,88.67968,NaN
2011-09-28,2011-10-18,Infinity,NaN,39.62256,NaN
2011-09-29,2011-10-19,Infinity,NaN,21.698479,NaN
2011-09-30,2011-10-20,Infinity,NaN,15.09472,NaN
2011-10-03,2011-10-21,Infinity,NaN,-284.906,NaN
2011-10-04,2011-10-24,Infinity,NaN,-232.07509,NaN
2011-10-05,2011-10-25,Infinity,NaN,7.1429224,NaN
2011-10-06,2011-10-26,Infinity,NaN,86.046425,NaN
2011-10-07,2011-10-27,Infinity,NaN,-166.27898,NaN
2011-10-10,2011-10-28,Infinity,NaN,-408.2801,NaN
2011-10-11,2011-10-31,Infinity,NaN,77.31086,NaN
2011-10-12,2011-11-01,Infinity,NaN,405.88263,NaN
2011-10-13,2011-11-02,Infinity,NaN,364.70633,NaN
2011-10-14,2011-11-03,Infinity,NaN,289.07587,NaN
2011-10-17,2011-11-04,Infinity,NaN,321.84894,NaN
2011-10-18,2011-11-07,Infinity,NaN,255.46255,NaN
2011-10-19,2011-11-08,Infinity,NaN,176.47066,NaN
2011-10-20,2011-11-09,Infinity,NaN,273.10956,NaN
2011-10-21,2011-11-10,Infinity,NaN,285.71442,NaN
2011-10-24,2011-11-11,Infinity,NaN,226.05057,NaN
2011-10-25,2011-11-14,Infinity,NaN,258.82367,NaN
2011-10-26,2011-11-15,Infinity,NaN,194.95819,NaN
2011-10-27,2011-11-16,Infinity,NaN,126.05057,NaN
2011-10-28,2011-11-17,Infinity,NaN,195.79837,NaN
2011-10-31,2011-11-18,Infinity,NaN,104.1666,NaN
2011-11-01,2011-11-21,Infinity,NaN,229.58328,NaN
2011-11-02,2011-11-22,Infinity,NaN,219.16661,NaN
2011-11-03,2011-11-23,Infinity,NaN,302.49988,NaN
2011-11-04,2011-11-25,Infinity,NaN,363.7499,NaN
2011-11-07,2011-11-28,Infinity,NaN,239.16643,NaN
2011-11-08,2011-11-29,Infinity,NaN,259.16656,NaN
2011-11-09,2011-11-30,Infinity,NaN,64.96361,NaN
2011-11-10,2011-12-01,Infinity,NaN,14.598566,NaN
2011-11-11,2011-12-02,Infinity,NaN,-0.0,NaN
2011-11-14,2011-12-05,Infinity,NaN,51.09484,NaN
2011-11-15,2011-12-06,Infinity,NaN,89.78109,NaN
2011-11-16,2011-12-07,Infinity,NaN,113.66893,NaN
2011-11-17,2011-12-08,Infinity,NaN,185.7142,NaN
2011-11-18,2011-12-09,Infinity,NaN,303.89594,NaN
2011-11-21,2011-12-12,Infinity,NaN,376.62335,NaN
2011-11-22,2011-12-13,Infinity,NaN,444.15536,NaN
2011-11-23,2011-12-14,Infinity,NaN,567.53204,NaN
2011-11-25,2011-12-15,Infinity,NaN,524.6751,NaN
2011-11-28,2011-12-16,Infinity,NaN,464.93454,NaN
2011-11-29,2011-12-19,Infinity,NaN,502.59695,NaN
2011-11-30,2011-12-20,Infinity,NaN,394.80508,NaN
2011-12-01,2011-12-21,Infinity,NaN,411.68787,NaN
2011-12-02,2011-12-22,Infinity,NaN,698.2742,NaN
2011-12-05,2011-12-23,Infinity,NaN,579.3086,NaN
2011-12-06,2011-12-27,Infinity,NaN,281.80008,NaN
2011-12-07,2011-12-28,Infinity,NaN,124.76213,NaN
2011-12-08,2011-12-29,Infinity,NaN,114.99933,NaN
2011-12-09,2011-12-30,Infinity,NaN,-75.99992,NaN
2011-12-12,2012-01-03,Infinity,NaN,-814.9974,NaN
2011-12-13,2012-01-04,Infinity,NaN,16.216118,NaN
2011-12-14,2012-01-05,Infinity,NaN,-113.51386,NaN
2011-12-15,2012-01-06,Infinity,NaN,-44.047703,NaN
2011-12-16,2012-01-09,Infinity,NaN,-171.42766,NaN
2011-12-19,2012-01-10,Infinity,NaN,-114.600075,NaN
2011-12-20,2012-01-11,Infinity,NaN,-40.816658,NaN
2011-12-21,2012-01-12,Infinity,NaN,-96.93967,NaN
2011-12-22,2012-01-13,Infinity,NaN,34.06609,NaN
2011-12-23,2012-01-17,Infinity,NaN,-95.604294,NaN
2011-12-27,2012-01-18,Infinity,NaN,-462.06757,NaN
2011-12-28,2012-01-19,Infinity,NaN,-73.239395,NaN
2011-12-29,2012-01-20,Infinity,NaN,-6.7663274,NaN
2011-12-30,2012-01-23,Infinity,NaN,86.60362,NaN
2012-01-03,2012-01-24,Infinity,NaN,-154.26328,NaN
2012-01-04,2012-01-25,Infinity,NaN,-108.12641,NaN
2012-01-05,2012-01-26,Infinity,NaN,-45.71424,NaN
2012-01-06,2012-01-27,Infinity,NaN,70.06361,NaN
2012-01-09,2012-01-30,Infinity,NaN,54.777122,NaN
2012-01-10,2012-01-31,Infinity,NaN,32.48398,NaN
2012-01-11,2012-02-01,Infinity,NaN,-23.566814,NaN
2012-01-12,2012-02-02,Infinity,NaN,-25.410002,NaN
2012-01-13,2012-02-03,Infinity,NaN,-209.43456,NaN
2012-01-17,2012-02-06,Infinity,NaN,33.644928,NaN
2012-01-18,2012-02-07,Infinity,NaN,41.236988,NaN
2012-01-19,2012-02-08,Infinity,NaN,23.711357,NaN
2012-01-20,2012-02-09,Infinity,NaN,-8.045952,NaN
2012-01-23,2012-02-10,Infinity,NaN,116.0919,NaN
2012-01-24,2012-02-13,Infinity,NaN,66.66652,NaN
2012-01-25,2012-02-14,Infinity,NaN,118.103615,NaN
2012-01-26,2012-02-15,Infinity,NaN,89.65514,NaN
2012-01-27,2012-02-16,Infinity,NaN,152.87354,NaN
2012-01-30,2012-02-17,Infinity,NaN,131.03458,NaN
2012-01-31,2012-02-21,Infinity,NaN,218.3908,NaN
2012-02-01,2012-02-22,Infinity,NaN,228.73566,NaN
2012-02-02,2012-02-23,Infinity,NaN,188.5059,NaN
2012-02-03,2012-02-24,Infinity,NaN,147.70131,NaN
2012-02-06,2012-02-27,Infinity,NaN,222.05849,NaN
2012-02-07,2012-02-28,Infinity,NaN,202.94125,NaN
2012-02-08,2012-02-29,Infinity,NaN,117.6469,NaN
2012-02-09,2012-03-01,Infinity,NaN,102.53169,NaN
2012-02-10,2012-03-02,Infinity,NaN,-37.500298,NaN
2012-02-13,2012-03-05,Infinity,NaN,70.31268,NaN
2012-02-14,2012-03-06,Infinity,NaN,246.96991,NaN
2012-02-15,2012-03-07,Infinity,NaN,74.24269,NaN
2012-02-16,2012-03-08,Infinity,NaN,-69.696846,NaN
2012-02-17,2012-03-09,Infinity,NaN,-101.282326,NaN
2012-02-21,2012-03-12,Infinity,NaN,-35.48435,NaN
2012-02-22,2012-03-13,Infinity,NaN,-200.00124,NaN
2012-02-23,2012-03-14,Infinity,NaN,-13.792997,NaN
2012-02-24,2012-03-15,Infinity,NaN,-179.99915,NaN
2012-02-27,2012-03-16,Infinity,NaN,-13.861297,NaN
2012-02-28,2012-03-19,Infinity,NaN,31.372387,NaN
2012-02-29,2012-03-20,Infinity,NaN,139.21492,NaN
2012-03-01,2012-03-21,Infinity,NaN,145.09776,NaN
2012-03-02,2012-03-22,Infinity,NaN,366.66492,NaN
2012-03-05,2012-03-23,Infinity,NaN,305.88135,NaN
2012-03-06,2012-03-26,Infinity,NaN,145.09776,NaN
2012-03-07,2012-03-27,Infinity,NaN,-82.35224,NaN
2012-03-08,2012-03-28,Infinity,NaN,76.470146,NaN
2012-03-09,2012-03-29,Infinity,NaN,260.78357,NaN
2012-03-12,2012-03-30,Infinity,NaN,196.46954,NaN
